W_f1_Xa: [20.0, 16.2, 12.8, 9.8, 7.2, 5.0, 3.2, 1.8000000000000003, 0.7999999999999998, 0.19999999999999996, 0.0, 0.20000000000000007, 0.8000000000000002, 1.7999999999999998, 3.2, 5.0, 7.199999999999999, 9.799999999999999, 12.8, 16.2, 20.0]
W_f2_Xa: [590.6526364103064, 478.6186354923482, 378.37768730259614, 289.92979184105013, 213.2749491077103, 148.4131591025766, 95.34442182564902, 54.06873727692758, 24.586105456412263, 6.896526364103064, 1.0, 6.896526364103064, 24.586105456412252, 54.06873727692758, 95.34442182564902, 148.4131591025766, 213.27494910771028, 289.92979184105013, 378.37768730259614, 478.6186354923482, 590.6526364103064]
W_f1_Xb: [10.0, 8.1, 6.4, 4.9, 3.6000000000000005, 2.5, 1.5999999999999996, 0.9000000000000001, 0.3999999999999999, 0.10000000000000003, 0.0, 0.10000000000000003, 0.40000000000000013, 0.9000000000000001, 1.6000000000000003, 2.5, 3.5999999999999996, 4.8999999999999995, 6.4, 8.100000000000001, 10.0]
W_f2_Xb: [22026.465794806718, 17841.627293793437, 14097.2981086763, 10793.47823945529, 7930.167686130419, 5507.3664487016795, 3525.0745271690744, 1983.2919215326056, 882.0186317922687, 221.25465794806723, 1.0, 221.25465794806735, 882.0186317922687, 1983.2919215326042, 3525.0745271690744, 5507.3664487016795, 7930.167686130419, 10793.478239455293, 14097.298108676301, 17841.627293793445, 22026.465794806718]
W_f1_Xc: [-87.14285714285717, -48.599999999999994, -22.857142857142854, -6.999999999999995, 1.5428571428571414, 5.0, 5.257142857142856, 3.8571428571428563, 2.0, 0.5428571428571428, 0.0, 0.5428571428571427, 2.0, 3.857142857142856, 5.257142857142857, 5.0, 1.5428571428571427, -6.999999999999993, -22.85714285714285, -48.599999999999994, -87.14285714285717]
W_f2_Xc: [2126.1034718997353, 1407.2593007963549, 889.3757253534783, 530.6884828457927, 294.3467532215521, 148.4131591025766, 65.863765784252, 24.58808123553053, 7.38905609893065, 1.9830836905368916, 1.0, 1.9830836905368914, 7.38905609893065, 24.588081235530538, 65.86376578425198, 148.4131591025766, 294.34675322155215, 530.6884828457927, 889.3757253534783, 1407.2593007963546, 2126.1034718997353]
W_f1_Xd: [8.095238095238095, 9.0, 8.838095238095237, 7.9333333333333345, 6.571428571428573, 5.0, 3.4285714285714284, 2.0285714285714285, 0.9333333333333328, 0.23809523809523814, 0.0, 0.2380952380952382, 0.9333333333333333, 2.0285714285714294, 3.428571428571429, 5.0, 6.571428571428571, 7.933333333333332, 8.838095238095239, 9.0, 8.095238095238095]
W_f2_Xd: [13197.242074378288, 8103.083927575384, 4573.850652258341, 2266.6430157144296, 878.9028714324199, 148.4131591025766, -146.70209538333626, -187.97777993205767, -116.60769624882926, -33.44455983739448, 1.0, -33.44455983739448, -116.6076962488292, -187.97777993205762, -146.70209538333626, 148.4131591025766, 878.9028714324198, 2266.6430157144296, 4573.850652258341, 8103.083927575384, 13197.242074378291]
W_f1_Xe: [10.0, 9.0, 75.96489405331513, 70.46143540669858, 32.44812030075188, 5.0, -2.421872863978125, 0.04820232399179571, 2.0, 1.0, 0.0, 1.0, 2.0, 0.048202323991794575, -2.421872863978126, 5.0, 32.44812030075187, 70.46143540669856, 75.96489405331512, 9.0, 10.0]
W_f2_Xe: [22026.465794806718, 8103.083927575384, 2934.593021383951, 1081.5443337786792, 406.13659757219466, 148.4131591025766, 50.99534851868323, 17.988978415479437, 7.38905609893065, 2.718281828459045, 1.0, 2.718281828459045, 7.38905609893065, 17.98897841547943, 50.9953485186832, 148.4131591025766, 406.13659757219455, 1081.5443337786787, 2934.59302138395, 8103.083927575384, 22026.465794806718]
